YEAR,TAXON,Date ,Latitude of Capture,Longitude of capture
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1298,-92.8753
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1298,-92.8753
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1298,-92.8753
1999,CARCHARHINUS LIMBATUS,8/26/1999,29.1298,-92.8753
1999,CARCHARHINUS ACRONOTUS,8/26/1999,29.1698,-92.916
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1698,-92.916
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1698,-92.916
1999,CARCHARHINUS LIMBATUS,8/26/1999,29.1698,-92.916
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.208,-92.8278
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.208,-92.8278
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.208,-92.8278
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.208,-92.8278
1999,CARCHARHINUS ACRONOTUS,8/26/1999,29.208,-92.8278
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3133,-92.888
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3133,-92.888
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3133,-92.888
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3133,-92.888
1999,CARCHARHINUS ACRONOTUS,8/27/1999,29.3133,-92.888
1999,CARCHARHINUS ACRONOTUS,8/27/1999,29.3133,-92.888
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3267,-92.9907
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3267,-92.9907
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3267,-92.9907
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3267,-92.9907
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3267,-92.9907
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3267,-92.9907
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3267,-92.9907
1999,CARANX HIPPOS,8/27/1999,29.431,-92.801
1999,CARANX HIPPOS,8/27/1999,29.431,-92.801
1999,RHINOPTERA BONASUS,8/27/1999,29.3313,-92.7192
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3313,-92.7192
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3313,-92.7192
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.3313,-92.7192
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.109,-92.554
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.109,-92.554
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.109,-92.554
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.109,-92.554
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.109,-92.554
1999,RHIZOPRIONODON TERRAENOVAE,8/27/1999,29.109,-92.554
1999,CARCHARHINUS ACRONOTUS,8/27/1999,29.0857,-92.7132
1999,CARCHARHINUS LIMBATUS,8/27/1999,29.0857,-92.7132
1999,CARCHARHINUS LIMBATUS,8/27/1999,29.0857,-92.7132
1999,CARCHARHINUS LIMBATUS,8/27/1999,29.0857,-92.7132
1999,CARCHARHINUS LIMBATUS,8/27/1999,29.0857,-92.7132
1999,CARCHARHINUS LIMBATUS,8/27/1999,29.0857,-92.7132
1999,CARCHARHINUS ACRONOTUS,8/28/1999,28.812,-92.5687
1999,RHIZOPRIONODON TERRAENOVAE,8/28/1999,28.812,-92.5687
1999,RHIZOPRIONODON TERRAENOVAE,8/28/1999,28.812,-92.5687
1999,RHIZOPRIONODON TERRAENOVAE,8/28/1999,28.812,-92.5687
1999,RHIZOPRIONODON TERRAENOVAE,8/28/1999,28.812,-92.5687
1999,CARCHARHINUS LIMBATUS,8/28/1999,28.812,-92.5687
1999,CARCHARHINUS LIMBATUS,8/28/1999,28.812,-92.5687
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,30.1115,-88.4585
1999,CARCHARHINUS ACRONOTUS,9/3/1999,30.0328,-88.5765
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.917,-88.4158
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.917,-88.4158
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.917,-88.4158
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/3/1999,29.8775,-88.4893
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.8775,-88.4893
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.8775,-88.4893
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.8775,-88.4893
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.8775,-88.4893
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.8775,-88.4893
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.8775,-88.4893
1999,CARCHARHINUS ACRONOTUS,9/3/1999,29.8775,-88.4893
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.5013,-88.9367
1999,CARCHARHINUS ACRONOTUS,9/4/1999,29.374,-88.8272
1999,CARCHARHINUS ACRONOTUS,9/4/1999,29.374,-88.8272
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.374,-88.8272
1999,CARCHARHINUS LIMBATUS,9/4/1999,29.374,-88.8272
1999,CARCHARHINUS LIMBATUS,9/4/1999,29.374,-88.8272
1999,CARCHARHINUS LIMBATUS,9/4/1999,29.374,-88.8272
1999,OPHICHTHUS REX,9/4/1999,29.3405,-88.7342
1999,OPHICHTHUS REX,9/4/1999,29.3405,-88.7342
1999,OPHICHTHUS REX,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.3405,-88.7342
1999,CARCHARHINUS LIMBATUS,9/4/1999,29.4303,-88.6622
1999,OPHICHTHUS REX,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.6622
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,RHIZOPRIONODON TERRAENOVAE,9/4/1999,29.4303,-88.5872
1999,SPHYRNA LEWINI,9/4/1999,29.4303,-88.5872
1999,SPHYRNA LEWINI,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.4932,-88.4448
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.5897,-88.5162
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7675,-88.3532
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7675,-88.3532
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7675,-88.3532
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7675,-88.3532
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7675,-88.3532
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7675,-88.3532
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7675,-88.3532
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7675,-88.3532
1999,CARCHARHINUS ACRONOTUS,9/5/1999,29.7703,-88.2128
1999,LUTJANUS CAMPECHANUS,9/5/1999,29.7703,-88.2128
1999,LUTJANUS CAMPECHANUS,9/5/1999,29.7703,-88.2128
1999,LUTJANUS CAMPECHANUS,9/5/1999,29.7703,-88.2128
1999,SPHYRNA LEWINI,9/5/1999,29.7703,-88.2128
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7703,-88.2128
1999,RHIZOPRIONODON TERRAENOVAE,9/5/1999,29.7147,-88.0195
1999,GALEOCERDO CUVIER,9/6/1999,29.8185,-88.1338
1999,RHIZOPRIONODON TERRAENOVAE,9/6/1999,29.8185,-88.1338
1999,OPHICHTHUS PUNCTICEPS,9/6/1999,30.0928,-88.2258
1999,SPHYRNA LEWINI,9/6/1999,30.0928,-88.2258
1999,CARCHARHINUS ACRONOTUS,9/7/1999,30.0818,-88.0553
1999,CARCHARHINUS ACRONOTUS,9/7/1999,30.0818,-88.0553
1999,CARCHARHINUS PLUMBEUS,9/7/1999,29.85,-88.0037
1999,CARCHARHINUS ACRONOTUS,9/7/1999,29.85,-88.0037
1999,GALEOCERDO CUVIER,9/8/1999,30.0207,-87.855
1999,CARCHARHINUS ACRONOTUS,9/8/1999,29.8045,-87.926
1999,CARCHARHINUS ACRONOTUS,9/8/1999,29.8045,-87.926
1999,CARCHARHINUS ACRONOTUS,9/8/1999,29.8045,-87.926
1999,CARCHARHINUS ACRONOTUS,9/8/1999,29.8045,-87.926
1999,RHIZOPRIONODON TERRAENOVAE,9/8/1999,29.7468,-87.8307
1999,GALEOCERDO CUVIER,9/8/1999,29.7935,-87.5935
1999,GALEOCERDO CUVIER,9/8/1999,29.8562,-87.6637
1999,CARCHARHINUS ACRONOTUS,9/9/1999,30.1113,-87.5907
1999,LETHARCHUS VELIFER,9/9/1999,30.1045,-87.6835
1999,CONGRIDAE,9/9/1999,30.1045,-87.6835
1999,CARCHARHINUS PLUMBEUS,9/10/1999,30.1783,-87.0027
1999,SPHYRAENA BARRACUDA,9/10/1999,30.1783,-87.0027
1999,GINGLYMOSTOMA CIRRATUM,9/10/1999,30.1783,-87.0027
1999,CARCHARHINUS ACRONOTUS,9/10/1999,30.2283,-86.876
1999,GALEOCERDO CUVIER,9/11/1999,30.3042,-86.8037
1999,CARCHARHINUS PLUMBEUS,9/11/1999,30.267,-86.8397
1999,OPHICHTHUS PUNCTICEPS,9/11/1999,30.1805,-86.5685
1999,ECHIOPHIS INTERTINCTUS,9/12/1999,29.607,-87.6608
1999,CARCHARHINUS ACRONOTUS,9/18/1999,30.063,-86.5275
1999,GALEOCERDO CUVIER,9/18/1999,30.063,-86.5275
1999,GALEOCERDO CUVIER,9/18/1999,30.063,-86.5275
1999,CARCHARHINUS PLUMBEUS,9/18/1999,30.0642,-86.5153
1999,RHIZOPRIONODON TERRAENOVAE,9/18/1999,30.065,-86.3633
1999,CARCHARHINUS ACRONOTUS,9/23/1999,30.133,-86.3038
1999,CARCHARHINUS ACRONOTUS,9/23/1999,30.1313,-86.1945
1999,CARCHARHINUS ACRONOTUS,9/23/1999,30.1313,-86.1945
1999,CARCHARHINUS PLUMBEUS,9/23/1999,29.9567,-86.106
1999,GALEOCERDO CUVIER,9/24/1999,29.8172,-85.8187
1999,CARCHARHINUS ACRONOTUS,9/24/1999,29.8172,-85.8187
1999,EPINEPHELUS MORIO,9/24/1999,29.6617,-85.981
1999,RHIZOPRIONODON TERRAENOVAE,9/24/1999,29.6122,-85.9623
1999,CARCHARHINUS ACRONOTUS,9/24/1999,29.6122,-85.9623
1999,CARCHARHINUS PLUMBEUS,9/25/1999,29.4367,-85.6233
1999,GALEOCERDO CUVIER,9/25/1999,29.4367,-85.6233
1999,GALEOCERDO CUVIER,9/25/1999,29.4367,-85.6233
1999,GALEOCERDO CUVIER,9/25/1999,29.4362,-85.5778
1999,CARCHARHINUS ACRONOTUS,9/25/1999,29.3445,-85.5137
1999,GALEOCERDO CUVIER,9/26/1999,29.0868,-85.1627
1999,CARCHARHINUS ACRONOTUS,9/26/1999,29.0187,-85.0387
1999,GINGLYMOSTOMA CIRRATUM,9/26/1999,29.1728,-85.1232
1999,CARCHARHINUS ACRONOTUS,9/26/1999,29.4492,-85.0862
1999,CARCHARHINUS ACRONOTUS,9/26/1999,29.4492,-85.0862
1999,CARCHARHINUS LIMBATUS,9/27/1999,29.6432,-85.401
1999,CARCHARHINUS BREVIPINNA,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,BAGRE MARINUS,9/27/1999,29.6432,-85.401
1999,CARCHARHINUS ISODON,9/27/1999,29.6432,-85.401
1999,CARCHARHINUS ISODON,9/27/1999,29.6432,-85.401
1999,CARCHARHINUS PLUMBEUS,9/27/1999,29.6432,-85.401
1999,CARCHARHINUS ACRONOTUS,9/27/1999,29.7858,-85.6275
1999,CARCHARHINUS ACRONOTUS,9/27/1999,29.7858,-85.6275
1999,CARCHARHINUS ACRONOTUS,9/27/1999,29.7858,-85.6275
1999,ARIOPSIS FELIS,9/27/1999,29.7858,-85.6275
1999,CARCHARHINUS PLUMBEUS,9/27/1999,29.7858,-85.6275
1999,CARCHARHINUS LIMBATUS,9/27/1999,29.7858,-85.6275
1999,CARCHARHINUS LIMBATUS,9/27/1999,29.7858,-85.6275
1999,CARCHARHINUS ACRONOTUS,9/27/1999,30.0728,-85.7433
1999,CARCHARHINUS ACRONOTUS,9/27/1999,30.0728,-85.7433
1999,BAGRE MARINUS,9/27/1999,30.1183,-85.7882
1999,ARIOPSIS FELIS,9/27/1999,30.1183,-85.7882
1999,CARCHARHINUS ACRONOTUS,9/27/1999,30.1485,-85.9147
2000,CARCHARHINUS ACRONOTUS,8/3/2000,29.99,-88.5662
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.99,-88.5662
2000,CARCHARHINUS BREVIPINNA,8/3/2000,29.99,-88.5662
2000,CARCHARHINUS LIMBATUS,8/3/2000,29.99,-88.5662
2000,CARCHARHINUS ACRONOTUS,8/3/2000,29.77,-88.4565
2000,CARCHARHINUS ACRONOTUS,8/3/2000,29.77,-88.4565
2000,CARCHARHINUS ACRONOTUS,8/3/2000,29.77,-88.4565
2000,CARCHARHINUS LEUCAS,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,RHIZOPRIONODON TERRAENOVAE,8/3/2000,29.77,-88.4565
2000,CARCHARHINUS PLUMBEUS,8/3/2000,29.77,-88.4565
2000,CARCHARHINUS PLUMBEUS,8/3/2000,29.77,-88.4565
2000,CARCHARHINUS ACRONOTUS,8/3/2000,29.77,-88.4565
2000,CARCHARHINUS ACRONOTUS,8/3/2000,29.77,-88.4565
2000,CARCHARHINUS ACRONOTUS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS ACRONOTUS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LEUCAS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LEUCAS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LEUCAS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LEUCAS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LEUCAS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LEUCAS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LIMBATUS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LIMBATUS,8/4/2000,29.7538,-88.3733
2000,CARCHARHINUS LIMBATUS,8/4/2000,29.7538,-88.3733
2000,RHIZOPRIONODON TERRAENOVAE,8/4/2000,29.7538,-88.3733
2000,RHIZOPRIONODON TERRAENOVAE,8/4/2000,29.7538,-88.3733
2000,RHIZOPRIONODON TERRAENOVAE,8/4/2000,29.7538,-88.3733
